Wavelength (um),Transmittance
7.0,0.7074880547128678
7.0120240481,0.7287336917266314
7.02404809619,0.7490254329624524
7.03607214429,0.7676892700141358
7.04809619238,0.7838566193622374
7.06012024048,0.7963646815488727
7.07214428858,0.8035518426403043
7.08416833667,0.8028184563230829
7.09619238477,0.78965852275499
7.10821643287,0.7555208045237356
7.12024048096,0.683451955339354
7.13226452906,0.5428309448047075
7.14428857715,0.3071574338482411
7.15631262525,0.06237814603555768
7.16833667335,0.007391572907558838
7.18036072144,0.10694828784911599
7.19238476954,0.21567582408471786
7.20440881764,0.28826999097707473
7.21643286573,0.32863755523088095
7.22845691383,0.34711749020855764
7.24048096192,0.3515651178165222
7.25250501002,0.34713656521856984
7.26452905812,0.33715836318577275
7.27655310621,0.3238048771554059
7.28857715431,0.3085217809546769
7.3006012024,0.29228217566526127
7.3126252505,0.27574403235085526
7.3246492986,0.259350091641022
7.33667334669,0.24339345932815312
7.34869739479,0.22806203189003058
7.36072144289,0.21346935234797143
7.37274549098,0.19967644949495716
7.38476953908,0.18670749684574026
7.39679358717,0.17456112880905375
7.40881763527,0.16321823657008
7.42084168337,0.1526489752645374
7.43286573146,0.14281649917220726
7.44488977956,0.13367964042756797
7.45691382766,0.12519544323695828
7.46893787575,0.11732070062334019
7.48096192385,0.11001300752510669
7.49298597194,0.10323145986059021
7.50501002004,0.09693709597394075
7.51703406814,0.09109315215872947
7.52905811623,0.0856651854862027
7.54108216433,0.08062110334765647
7.55310621242,0.07593112878045115
7.56513026052,0.07156772291203094
7.57715430862,0.0675054800762638
7.58917835671,0.06372100684830433
7.60120240481,0.060192793038130084
7.61322645291,0.05690108030687169
7.625250501,0.053827732314277614
7.6372745491,0.05095610901779887
7.64929859719,0.04827094680249479
7.66132264529,0.04575824544007274
7.67334669339,0.04340516238889861
7.68537074148,0.041199914602300124
7.69739478958,0.039131825424809225
7.70941883768,0.0371908262427816
7.72144288577,0.03536778116599652
7.73346693387,0.0336543101572236
7.74549098196,0.03204270710633422
7.75751503006,0.030525881365016924
7.76953907816,0.02909730446239481
7.78156312625,0.027750961582160245
7.79358717435,0.02648130740087422
7.80561122244,0.025283225910629543
7.81763527054,0.02415199387322475
7.82965931864,0.023083247579937075
7.84168336673,0.022072952615453455
7.85370741483,0.02111737635001608
7.86573146293,0.020213062907090785
7.87775551102,0.01935681037638728
7.88977955912,0.01854565006274858
7.90180360721,0.017776827580780953
7.91382765531,0.01704778562261217
7.92585170341,0.016356148242761905
7.9378757515,0.015699706518681505
7.9498997996,0.015076405459067438
7.9619238477,0.014484332044485446
7.97394789579,0.013921704295691529
7.98597194389,0.013386861275355962
7.99799599198,0.01287827615905727
8.01002004008,0.01239452383981163
8.02204408818,0.01193419622211206
8.03406813627,0.011496033571208432
8.04609218437,0.011078858380070701
8.05811623246,0.010681569449872658
8.07014028056,0.010303136452552762
8.08216432866,0.00994259493350173
8.09418837675,0.00959904171607265
8.10621242485,0.009271630673494518
8.11823647295,0.008959568836436147
8.13026052104,0.008662112808203061
8.14228456914,0.008378565461320703
8.15430861723,0.0081082728921907
8.16633266533,0.007850621612445634
8.17835671343,0.0076050359574900365
8.19038076152,0.007370975694540543
8.20240480962,0.007147933814002869
8.21442885772,0.006935434489330454
8.22645290581,0.0067330311920487775
8.23847695391,0.006540304949268331
8.250501002,0.006356862732688255
8.2625250501,0.006182335968138053
8.2745490982,0.006016379156456438
8.28657314629,0.005858668596280777
8.29859719439,0.005708901200751547
8.31062124248,0.005566793399919076
8.32264529058,0.00543208012172467
8.33466933868,0.005304501176773387
8.34669338677,0.005183830673825576
8.35871743487,0.005069861418226922
8.37074148297,0.004962393395138943
8.38276553106,0.004861240931008501
8.39478957916,0.004766232005012254
8.40681362725,0.004677207593117053
8.41883767535,0.004594021039011511
8.43086172345,0.004516537445034288
8.44288577154,0.004444633076469697
8.45490981964,0.004378194772368208
8.46693386774,0.004317119355805512
8.47895791583,0.004261313036368514
8.49098196393,0.004210690797313398
8.50300601202,0.0041651757597879445
8.51503006012,0.00412469851690406
8.52705410822,0.004089196429814889
8.53907815631,0.004058612879048231
8.55110220441,0.004032896464691167
8.56312625251,0.0040120001495677175
8.5751503006,0.003995880341723881
8.5871743487,0.003984495913267291
8.59919839679,0.003977807155752456
8.61122244489,0.003975774674608047
8.62324649299,0.003978358228751012
8.63527054108,0.003985515525273332
8.64729458918,0.003997200984107892
8.65931863727,0.004013364491641308
8.67134268537,0.004033950168492754
8.68336673347,0.0040588951808283105
8.69539078156,0.004088113692305075
8.70741482966,0.004121521036178458
8.71943887776,0.004159045085761804
8.73146292585,0.004200585375959524
8.74348697395,0.004246030547823684
8.75551102204,0.004295258252825239
8.76753507014,0.004348135376350548
8.77955911824,0.004404518606398364
8.79158316633,0.004464255359962638
8.80360721443,0.004527185066249323
8.81563126253,0.004593140789483747
8.82765531062,0.0046619511558587505
8.83967935872,0.004733442532776173
8.85170340681,0.0048076131767864376
8.86372745491,0.004884222946010028
8.87575150301,0.004963015743411302
8.8877755511,0.005043579335133867
8.8997995992,0.005125634765146391
8.91182364729,0.005209401797768714
8.92384769539,0.0052947972347644826
8.93587174349,0.005382114877049548
8.94789579158,0.005470833508041759
8.95991983968,0.005560872788424726
8.97194388778,0.005652166933877575
8.98396793587,0.005744663767696556
8.99599198397,0.005838301916309302
9.00801603206,0.0059331601327860155
9.02004008016,0.006029373938875176
9.03206412826,0.0061266939111873486
9.04408817635,0.006225105197363835
9.05611222445,0.006324591450419016
9.06813627255,0.006425131079804124
9.08016032064,0.006526693248564802
9.09218436874,0.006628988490920756
9.10420841683,0.006732041292892152
9.11623246493,0.0068359128314002164
9.12825651303,0.006940490012732127
9.14028056112,0.007045627057110752
9.15230460922,0.007151140201052529
9.16432865731,0.007256802182326285
9.17635270541,0.007362336513648396
9.18837675351,0.007467411561210585
9.2004008016,0.007571634463817227
9.2124248497,0.0076745449505176856
9.2244488978,0.007775609148025199
9.23647294589,0.00787421350638168
9.24849699399,0.007969659020393026
9.26052104208,0.008061166058486866
9.27254509018,0.008147845444141717
9.28456913828,0.008228708913103755
9.29659318637,0.00830267338820905
9.30861723447,0.00836855647154039
9.32064128257,0.00842507981925777
9.33266533066,0.008470875948807839
9.34468937876,0.008504499173206583
9.35671342685,0.00852444135236596
9.36873747495,0.008529153097915711
9.38076152305,0.00851707093793118
9.39278557114,0.008486650737313696
9.40480961924,0.008436407356738293
9.41683366733,0.008364960119020807
9.42885771543,0.008271071693300786
9.44088176353,0.008153649037353727
9.45290581162,0.008012026649465303
9.46492985972,0.007845768489382307
9.47695390782,0.0076548039575739
9.48897795591,0.007439468300143428
9.50100200401,0.007200531328457316
9.5130260521,0.006939211309975548
9.5250501002,0.0066571715915931095
9.5370741483,0.006356498563284222
9.54909819639,0.00603966088051584
9.56112224449,0.005709451304114874
9.57314629259,0.005368913924080361
9.58517034068,0.0050212607277175985
9.59719438878,0.004669782306308611
9.60921843687,0.004317753033405922
9.62124248497,0.00396830365884528
9.63326653307,0.003624510941601765
9.64529058116,0.003289143657445305
9.65731462926,0.0029646814300551085
9.66933867735,0.0026532801117367145
9.68136272545,0.0023567525669618344
9.69338677355,0.0020765637399613028
9.70541082164,0.0018138381610176006
9.71743486974,0.0015693775966357905
9.72945891784,0.001343686364061773
9.74148296593,0.0011370018664039808
9.75350701403,0.0009493281092245904
9.76553106212,0.0007804702719044918
9.77755511022,0.0006300687738610123
9.78957915832,0.0004976316539166364
9.80160320641,0.0003825636219104028
9.81362725451,0.0002841947890600712
9.82565130261,0.00020180441643897335
9.8376753507,0.0001346380480636289
9.8496993988,8.192641777937575e-05
9.86172344689,4.289944528757467e-05
9.87374749499,1.679748978743768e-05
9.88577154309,2.8801677053236124e-06
9.89779559118,4.330506065411545e-07
9.90981963928,8.772552407362256e-06
9.92184368737,2.724929648314787e-05
9.93386773547,5.525022799085803e-05
9.94589178357,9.219970789524842e-05
9.95791583166,0.0001375597954691682
9.96993987976,0.00019082989677175231
9.98196392786,0.00025154592948497493
9.99398797595,0.00031927327547554295
10.006012024,0.0003935420524517511
10.0180360721,0.00047405409890993283
10.0300601202,0.0005604778376772354
10.0420841683,0.000652510398736157
10.0541082164,0.0007498758331074689
10.0661322645,0.0008523233490688531
10.0781563126,0.0009596255937733905
10.0901803607,0.001071576996753276
10.1022044088,0.001187992187067546
10.1142284569,0.0013087044910228447
10.126252505,0.0014335645149939832
10.1382765531,0.0015624388145142668
10.1503006012,0.0016952086495709527
10.1623246493,0.001831768824476323
10.1743486974,0.0019720266091642186
10.1863727455,0.0021159007388402143
10.1983967936,0.0022633274675916593
10.2104208417,0.0024142482910579173
10.2224448898,0.0025686031208382795
10.2344689379,0.002726347982256242
10.246492986,0.002887446392922998
10.2585170341,0.003051868743476213
10.2705410822,0.0032195917266537033
10.2825651303,0.0033905978112250333
10.2945891784,0.0035648747569167606
10.3066132265,0.003742423117300575
10.3186372745,0.003923250689515223
10.3306613226,0.004107341737615911
10.3426853707,0.004294701065738788
10.3547094188,0.004485336847357276
10.3667334669,0.004679260321177384
10.378757515,0.004876485507855833
10.3907815631,0.005077028945660938
10.4028056112,0.005280909443433423
10.4148296593,0.005488149965024137
10.4268537074,0.005698781845375859
10.4388777555,0.005912819353269272
10.4509018036,0.006130288206648656
10.4629258517,0.006351215356963812
10.4749498998,0.006575628811191396
10.4869739479,0.006803557460908774
10.498997996,0.0070350309171864234
10.5110220441,0.007270079350431985
10.5230460922,0.0075087325843829844
10.5350701403,0.007750993986618172
10.5470941884,0.007996921123116535
10.5591182365,0.008246544826080296
10.5711422846,0.008499895729384956
10.5831663327,0.008757004120971074
10.5951903808,0.009017899794931802
10.6072144289,0.009282611902491317
10.619238477,0.009551168801636443
10.6312625251,0.009823597904230015
10.6432865731,0.010099862367663963
10.6553106212,0.010380038821641135
10.6673346693,0.01066415871240009
10.6793587174,0.010952243959673747
10.6913827655,0.011244314718692213
10.7034068136,0.011540389203940023
10.7154308617,0.011840483506936254
10.7274549098,0.012144611408302896
10.7394789579,0.012452784183042418
10.751503006,0.012765010399462373
10.7635270541,0.0130812957094986
10.7755511022,0.013401642632526157
10.7875751503,0.013726050330433765
10.7995991984,0.014054514373772593
10.8116232465,0.014387026499260944
10.8236472946,0.01472357435759059
10.8356713427,0.015064141251651715
10.8476953908,0.0154087058642763
10.8597194389,0.015757241975158168
10.871743487,0.016109731965339522
10.8837675351,0.016466129994520948
10.8957915832,0.016826389341794316
10.9078156313,0.017190461150437007
10.9198396794,0.01755829007524809
10.9318637275,0.017929813927938035
10.9438877756,0.018304963310309317
10.9559118236,0.018683661233663402
10.9679358717,0.019065822724870982
10.9799599198,0.019451354418780063
10.9919839679,0.019840154136428093
11.004008016,0.02023211044951923
11.0160320641,0.02062710223079944
11.0280561122,0.021024998189457862
11.0400801603,0.02142565639352818
11.0521042084,0.02182892377687092
11.0641282565,0.02223463563302862
11.0761523046,0.02264261509470175
11.0881763527,0.02305267259994445
11.1002004008,0.023464605344590665
11.1122244489,0.023878321716107764
11.124248497,0.024293498711410517
11.1362725451,0.02470986451560461
11.1482965932,0.02512715782225183
11.1603206413,0.025545101165227124
11.1723446894,0.025963400305242218
11.1843687375,0.026381743606982255
11.1963927856,0.02679980141150481
11.2084168337,0.027217225403171022
11.2204408818,0.027633647973425005
11.2324649299,0.028048685141826596
11.244488978,0.0284621005579367
11.2565130261,0.028873297227350242
11.2685370741,0.029281824169603458
11.2805611222,0.02968720795715065
11.2925851703,0.030088952111463986
11.3046092184,0.030486536514916993
11.3166332665,0.03087941684367989
11.3286573146,0.031267024024620366
11.3406813627,0.03164876372246893
11.3527054108,0.032024011263282595
11.3647294589,0.032392033242295226
11.376753507,0.032752244918898735
11.3887775551,0.03310394654247805
11.4008016032,0.03344641118531122
11.4128256513,0.03377888453463268
11.4248496994,0.03410058475923057
11.4368737475,0.03441070246189473
11.4488977956,0.0347084007259019
11.4609218437,0.034992815267905535
11.4729458918,0.035263054702885654
11.4849699399,0.035518328105998725
11.496993988,0.035757967715570216
11.5090180361,0.035980616047140354
11.5210420842,0.03618527832500931
11.5330661323,0.03637093609000926
11.5450901804,0.03653654842182932
11.5571142285,0.03668105337796994
11.5691382766,0.03680336965737285
11.5811623246,0.03690239851663111
11.5931863727,0.036977025951362506
11.6052104208,0.037026125164806564
11.6172344689,0.037048559345717255
11.629258517,0.03704309614630396
11.6412825651,0.03700861811607821
11.6533066132,0.036944035133966685
11.6653306613,0.03684820539359451
11.6773547094,0.03671999642644202
11.6893787575,0.03655829022931228
11.7014028056,0.0363619888765887
11.7134268537,0.03613002064453497
11.7254509018,0.03586134667715915
11.7374749499,0.035554968232583035
11.749498998,0.03520993452772929
11.7615230461,0.03482511372624006
11.7735470942,0.03439985746008769
11.7855711423,0.033933471904045526
11.7975951904,0.033425291142480815
11.8096192385,0.03287474683313807
11.8216432866,0.03228138042186143
11.8336673347,0.031644856215172844
11.8456913828,0.030964975347313198
11.8577154309,0.03024169067903693
11.869739479,0.029475122667514057
11.8817635271,0.028665576248798084
11.8937875752,0.02781341664404994
11.9058116232,0.02691883517284189
11.9178356713,0.025983521588757327
11.9298597194,0.02500871425400543
11.9418837675,0.023995936897931707
11.9539078156,0.02294702227021217
11.9659318637,0.021864137024260297
11.9779559118,0.020749807856291703
11.9899799599,0.01960694891178932
12.002004008,0.01843889045799409
12.0140280561,0.01724940882396531
12.0260521042,0.016042757585510367
12.0380761523,0.014823699965705043
12.0501002004,0.013597573905752405
12.0621242485,0.012370239432801381
12.0741482966,0.011148179804488711
12.0861723447,0.009938542763468478
12.0981963928,0.008749163460304347
12.1102204409,0.007588602238463169
12.122244489,0.006466182696390691
12.1342685371,0.005392029730824996
12.1462925852,0.004377107204454513
12.1583166333,0.0034332548136548047
12.1703406814,0.0025732236517444513
12.1823647295,0.0018107098821334158
12.1943887776,0.0011603950724147663
12.2064128257,0.0006379524693485859
12.2184368737,0.00026005234123500833
12.2304609218,4.446138529936178e-05
12.2424849699,1.0007379903921333e-05
12.254509018,0.00017658352892230918
12.2665330661,0.0005651435976747712
12.2785571142,0.0011976862388182767
12.2905811623,0.002097226765350779
12.3026052104,0.003287754489333805
12.3146292585,0.004794173629741128
12.3266533066,0.006642225693399375
12.3386773547,0.008858391173643537
12.3507014028,0.011469880783482184
12.3627254509,0.014504259914893094
12.374749499,0.017989392989378628
12.3867735471,0.021953269321361497
12.3987975952,0.026423745374651277
12.4108216433,0.03142828123619107
12.4228456914,0.036993645167295384
12.4348697395,0.04314558644989025
12.4468937876,0.04990847757992711
12.4589178357,0.057304927897254235
12.4709418838,0.06535537191659647
12.4829659319,0.0740776368938178
12.49498998,0.08348480638188989
12.5070140281,0.09358495028542053
